checking_acc_status,duration,cred_hist,purpose,loan_amt,saving_acc_bonds,present_employment_since,installment_rate,personal_stat_gender,other_debtors_guarantors,present_residence_since,property,age,other_installment_plans,housing,num_curr_loans,job,num_people_provide_maint,telephone,is_foreign_worker,target
below_0,48,curr_loans_paid_duly,education,7476,below_100,below_7y,4,male:single,none,1,unknown_or_no_property,50,none,for_free,1,management_or_self_emp,1,yes,yes,good
below_200,12,curr_loans_paid_duly,furniture_equipment,1922,below_100,below_4y,4,male:single,none,2,life_insurance_or_aggreements,37,none,own,1,unskilled_resident,1,no,yes,bad
below_0,24,curr_loans_paid_duly,car_new,2303,below_100,above_7y,4,male:single,co_applicant,1,real_estate,45,none,own,1,skilled_official,1,no,yes,bad
below_200,36,delay_in_past,car_new,8086,below_500,above_7y,2,male:single,none,4,car_or_other,42,none,own,4,management_or_self_emp,1,yes,yes,bad
no_cheking_acc,24,risky_acc_or_curr_loan_other,car_used,2346,below_100,below_7y,4,male:single,none,3,car_or_other,35,none,own,2,skilled_official,1,yes,yes,good
below_0,14,curr_loans_paid_duly,car_new,3973,below_100,unemployed,1,male:single,none,4,unknown_or_no_property,22,none,for_free,1,skilled_official,1,no,yes,good
below_200,12,curr_loans_paid_duly,car_new,888,below_100,above_7y,4,male:single,none,4,car_or_other,41,bank,own,1,unskilled_resident,2,no,yes,bad
no_cheking_acc,48,curr_loans_paid_duly,radio_tv,10222,unknown_no_saving_acc,below_7y,4,male:single,none,3,car_or_other,37,store,own,1,skilled_official,1,yes,yes,good
below_200,30,no_loan_or_paid_duly_other,business,4221,below_100,below_4y,2,female:divorced_or_married,none,1,car_or_other,28,none,own,2,skilled_official,1,no,yes,good
below_200,18,risky_acc_or_curr_loan_other,furniture_equipment,6361,below_100,above_7y,2,male:single,none,1,unknown_or_no_property,41,none,own,1,skilled_official,1,yes,yes,good
above:200,12,curr_loans_paid_duly,radio_tv,1297,below_100,below_4y,3,male:married_or_widowed,none,4,real_estate,23,none,rent,1,skilled_official,1,no,yes,good
below_0,12,curr_loans_paid_duly,car_new,900,unknown_no_saving_acc,below_4y,4,male:married_or_widowed,none,2,car_or_other,23,none,own,1,skilled_official,1,no,yes,bad
no_cheking_acc,21,curr_loans_paid_duly,furniture_equipment,2241,below_100,above_7y,4,male:single,none,2,real_estate,50,none,own,2,skilled_official,1,no,yes,good
below_200,6,delay_in_past,furniture_equipment,1050,below_100,unemployed,4,male:single,none,1,life_insurance_or_aggreements,35,store,own,2,management_or_self_emp,1,yes,yes,good
above:200,6,risky_acc_or_curr_loan_other,education,1047,below_100,below_4y,2,female:divorced_or_married,none,4,life_insurance_or_aggreements,50,none,own,1,unskilled_resident,1,no,yes,good
no_cheking_acc,24,risky_acc_or_curr_loan_other,others,6314,below_100,unemployed,4,male:single,co_applicant,2,unknown_or_no_property,27,bank,own,2,management_or_self_emp,1,yes,yes,good
below_200,30,paid_duly_this_bank,furniture_equipment,3496,above_1000,below_4y,4,male:single,none,2,car_or_other,34,store,own,1,skilled_official,2,yes,yes,good
no_cheking_acc,48,paid_duly_this_bank,business,3609,below_100,below_4y,1,female:divorced_or_married,none,1,real_estate,27,store,own,1,skilled_official,1,no,yes,good
below_0,12,risky_acc_or_curr_loan_other,car_new,4843,below_100,above_7y,3,male:single,co_applicant,4,life_insurance_or_aggreements,43,none,rent,2,skilled_official,1,yes,yes,bad
above:200,30,risky_acc_or_curr_loan_other,radio_tv,3017,below_100,above_7y,4,male:single,none,4,life_insurance_or_aggreements,47,none,own,1,skilled_official,1,no,yes,good
no_cheking_acc,24,risky_acc_or_curr_loan_other,business,4139,below_500,below_4y,3,male:single,none,3,life_insurance_or_aggreements,27,none,own,2,unskilled_resident,1,yes,yes,good
no_cheking_acc,36,curr_loans_paid_duly,business,5742,below_500,below_7y,2,male:single,none,2,car_or_other,31,none,own,2,skilled_official,1,yes,yes,good
no_cheking_acc,60,curr_loans_paid_duly,car_new,10366,below_100,above_7y,2,male:single,none,4,life_insurance_or_aggreements,42,none,own,1,management_or_self_emp,1,yes,yes,good
no_cheking_acc,6,risky_acc_or_curr_loan_other,car_new,2080,below_1000,below_4y,1,male:married_or_widowed,none,2,car_or_other,24,none,own,1,skilled_official,1,no,yes,good
no_cheking_acc,21,delay_in_past,business,2580,below_1000,below_1y,4,male:single,none,2,real_estate,41,bank,own,1,unskilled_resident,2,no,yes,bad
no_cheking_acc,30,risky_acc_or_curr_loan_other,radio_tv,4530,below_100,below_7y,4,female:divorced_or_married,none,4,car_or_other,26,none,rent,1,management_or_self_emp,1,yes,yes,good
no_cheking_acc,24,risky_acc_or_curr_loan_other,furniture_equipment,5150,below_100,above_7y,4,male:single,none,4,car_or_other,33,none,own,1,skilled_official,1,yes,yes,good
below_200,72,curr_loans_paid_duly,radio_tv,5595,below_500,below_4y,2,male:married_or_widowed,none,2,car_or_other,24,none,own,1,skilled_official,1,no,yes,bad
below_0,24,curr_loans_paid_duly,radio_tv,2384,below_100,above_7y,4,male:single,none,4,real_estate,64,bank,rent,1,unskilled_resident,1,no,yes,good
no_cheking_acc,18,curr_loans_paid_duly,radio_tv,1453,below_100,below_1y,3,female:divorced_or_married,none,1,real_estate,26,none,own,1,skilled_official,1,no,yes,good
no_cheking_acc,6,curr_loans_paid_duly,education,1538,below_100,below_1y,1,female:divorced_or_married,none,2,unknown_or_no_property,56,none,own,1,skilled_official,1,no,yes,good
no_cheking_acc,12,curr_loans_paid_duly,radio_tv,2279,unknown_no_saving_acc,below_4y,4,male:single,none,4,unknown_or_no_property,37,none,for_free,1,skilled_official,1,yes,yes,good
no_cheking_acc,15,delay_in_past,radio_tv,1478,below_100,below_4y,4,male:married_or_widowed,none,3,real_estate,33,bank,own,2,skilled_official,1,no,yes,good
no_cheking_acc,24,risky_acc_or_curr_loan_other,radio_tv,5103,below_100,below_1y,3,male:married_or_widowed,none,3,unknown_or_no_property,47,none,for_free,3,skilled_official,1,yes,yes,good
below_200,36,delay_in_past,business,9857,below_500,below_7y,1,male:single,none,3,life_insurance_or_aggreements,31,none,own,2,unskilled_resident,2,yes,yes,good
no_cheking_acc,60,curr_loans_paid_duly,car_new,6527,unknown_no_saving_acc,below_4y,4,male:single,none,4,unknown_or_no_property,34,none,for_free,1,skilled_official,2,yes,yes,good
above:200,10,risky_acc_or_curr_loan_other,radio_tv,1347,unknown_no_saving_acc,below_7y,4,male:single,none,2,life_insurance_or_aggreements,27,none,own,2,skilled_official,1,yes,yes,good
below_200,36,delay_in_past,car_new,2862,below_500,above_7y,4,male:single,none,3,unknown_or_no_property,30,none,for_free,1,skilled_official,1,no,yes,good
no_cheking_acc,9,curr_loans_paid_duly,radio_tv,2753,below_500,above_7y,3,male:single,co_applicant,4,car_or_other,35,none,own,1,skilled_official,1,yes,yes,good
below_0,12,curr_loans_paid_duly,car_new,3651,above_1000,below_4y,1,male:single,none,3,life_insurance_or_aggreements,31,none,own,1,skilled_official,2,no,yes,good
below_0,15,risky_acc_or_curr_loan_other,furniture_equipment,975,below_100,below_4y,2,male:divorced,none,3,life_insurance_or_aggreements,25,none,own,2,skilled_official,1,no,yes,good
below_200,15,curr_loans_paid_duly,repairs,2631,below_500,below_4y,3,female:divorced_or_married,none,2,real_estate,25,none,own,1,unskilled_resident,1,no,yes,good
below_200,24,curr_loans_paid_duly,radio_tv,2896,below_500,below_1y,2,male:single,none,1,car_or_other,29,none,own,1,skilled_official,1,no,yes,good
below_0,6,risky_acc_or_curr_loan_other,car_new,4716,unknown_no_saving_acc,below_1y,1,male:single,none,3,real_estate,44,none,own,2,unskilled_resident,2,no,yes,good
no_cheking_acc,24,curr_loans_paid_duly,radio_tv,2284,below_100,below_7y,4,male:single,none,2,car_or_other,28,none,own,1,skilled_official,1,yes,yes,good
no_cheking_acc,6,curr_loans_paid_duly,car_used,1236,below_1000,below_4y,2,male:single,none,4,life_insurance_or_aggreements,50,none,rent,1,skilled_official,1,no,yes,good
below_200,12,curr_loans_paid_duly,radio_tv,1103,below_100,below_7y,4,male:single,guarantor,3,real_estate,29,none,own,2,skilled_official,1,no,no,good
no_cheking_acc,12,risky_acc_or_curr_loan_other,car_new,926,below_100,unemployed,1,female:divorced_or_married,none,2,life_insurance_or_aggreements,38,none,own,1,unemployed_non_resident,1,no,yes,good
no_cheking_acc,18,risky_acc_or_curr_loan_other,radio_tv,1800,below_100,below_4y,4,male:single,none,2,car_or_other,24,none,own,2,skilled_official,1,no,yes,good
above:200,15,curr_loans_paid_duly,education,1905,below_100,above_7y,4,male:single,none,4,car_or_other,40,none,rent,1,management_or_self_emp,1,yes,yes,good
no_cheking_acc,12,curr_loans_paid_duly,furniture_equipment,1123,below_1000,below_4y,4,female:divorced_or_married,none,4,car_or_other,29,none,rent,1,unskilled_resident,1,no,yes,bad
below_0,48,risky_acc_or_curr_loan_other,car_used,6331,below_100,above_7y,4,male:single,none,4,unknown_or_no_property,46,none,for_free,2,skilled_official,1,yes,yes,bad
above:200,24,curr_loans_paid_duly,radio_tv,1377,below_500,above_7y,4,female:divorced_or_married,none,2,unknown_or_no_property,47,none,for_free,1,skilled_official,1,yes,yes,good
below_200,30,delay_in_past,business,2503,below_500,above_7y,4,male:single,none,2,life_insurance_or_aggreements,41,store,own,2,skilled_official,1,no,yes,good
below_200,27,curr_loans_paid_duly,business,2528,below_100,below_1y,4,female:divorced_or_married,none,1,life_insurance_or_aggreements,32,none,own,1,skilled_official,2,yes,yes,good
no_cheking_acc,15,curr_loans_paid_duly,car_new,5324,below_1000,above_7y,1,female:divorced_or_married,none,4,unknown_or_no_property,35,none,for_free,1,skilled_official,1,no,yes,good
below_200,48,curr_loans_paid_duly,car_new,6560,below_500,below_7y,3,male:single,none,2,life_insurance_or_aggreements,24,none,own,1,skilled_official,1,no,yes,bad
below_200,12,no_loan_or_paid_duly_other,furniture_equipment,2969,below_100,below_1y,4,female:divorced_or_married,none,3,life_insurance_or_aggreements,25,none,rent,2,skilled_official,1,no,yes,bad
below_200,9,curr_loans_paid_duly,radio_tv,1206,below_100,above_7y,4,female:divorced_or_married,none,4,real_estate,25,none,own,1,skilled_official,1,no,yes,good
below_200,9,curr_loans_paid_duly,radio_tv,2118,below_100,below_4y,2,male:single,none,2,real_estate,37,none,own,1,unskilled_resident,2,no,yes,good
no_cheking_acc,18,risky_acc_or_curr_loan_other,radio_tv,629,below_1000,above_7y,4,male:single,none,3,life_insurance_or_aggreements,32,bank,own,2,management_or_self_emp,1,yes,yes,good
below_0,6,paid_duly_this_bank,education,1198,below_100,above_7y,4,female:divorced_or_married,none,4,unknown_or_no_property,35,none,for_free,1,skilled_official,1,no,yes,bad
no_cheking_acc,21,curr_loans_paid_duly,car_used,2476,unknown_no_saving_acc,above_7y,4,male:single,none,4,real_estate,46,none,own,1,management_or_self_emp,1,yes,yes,good
below_0,9,risky_acc_or_curr_loan_other,radio_tv,1138,below_100,below_4y,4,male:single,none,4,real_estate,25,none,own,2,unskilled_resident,1,no,yes,good
below_200,60,curr_loans_paid_duly,car_new,14027,below_100,below_7y,4,male:single,none,2,unknown_or_no_property,27,none,own,1,management_or_self_emp,1,yes,yes,bad
no_cheking_acc,30,risky_acc_or_curr_loan_other,car_used,7596,unknown_no_saving_acc,above_7y,1,male:single,none,4,car_or_other,63,none,own,2,skilled_official,1,no,yes,good
no_cheking_acc,30,risky_acc_or_curr_loan_other,radio_tv,3077,unknown_no_saving_acc,above_7y,3,male:single,none,2,car_or_other,40,none,own,2,skilled_official,2,yes,yes,good
no_cheking_acc,18,curr_loans_paid_duly,radio_tv,1505,below_100,below_4y,4,male:single,none,2,unknown_or_no_property,32,none,for_free,1,management_or_self_emp,1,yes,yes,good
above:200,24,risky_acc_or_curr_loan_other,radio_tv,3148,unknown_no_saving_acc,below_4y,3,male:single,none,2,car_or_other,31,none,own,2,skilled_official,1,yes,yes,good
below_200,20,no_loan_or_paid_duly_other,car_used,6148,below_500,above_7y,3,male:married_or_widowed,none,4,car_or_other,31,bank,own,2,skilled_official,1,yes,yes,good
above:200,9,no_loan_or_paid_duly_other,radio_tv,1337,below_100,below_1y,4,male:single,none,2,car_or_other,34,none,own,2,management_or_self_emp,1,yes,yes,bad
below_200,6,paid_duly_this_bank,education,433,above_1000,below_1y,4,female:divorced_or_married,none,2,life_insurance_or_aggreements,24,bank,rent,1,skilled_official,2,no,yes,bad
below_0,12,curr_loans_paid_duly,car_new,1228,below_100,below_4y,4,female:divorced_or_married,none,2,real_estate,24,none,own,1,unskilled_resident,1,no,yes,bad
below_200,9,curr_loans_paid_duly,radio_tv,790,below_1000,below_4y,4,female:divorced_or_married,none,3,real_estate,66,none,own,1,unskilled_resident,1,no,yes,good
no_cheking_acc,27,curr_loans_paid_duly,car_new,2570,below_100,below_4y,3,female:divorced_or_married,none,3,real_estate,21,none,rent,1,skilled_official,1,no,yes,bad
no_cheking_acc,6,risky_acc_or_curr_loan_other,car_new,250,above_1000,below_4y,2,female:divorced_or_married,none,2,real_estate,41,bank,own,2,unskilled_resident,1,no,yes,good
no_cheking_acc,15,risky_acc_or_curr_loan_other,radio_tv,1316,below_1000,below_4y,2,male:married_or_widowed,none,2,life_insurance_or_aggreements,47,none,own,2,unskilled_resident,1,no,yes,good
below_0,18,curr_loans_paid_duly,radio_tv,1882,below_100,below_4y,4,female:divorced_or_married,none,4,car_or_other,25,bank,rent,2,skilled_official,1,no,yes,bad
below_200,48,paid_duly_this_bank,business,6416,below_100,above_7y,4,female:divorced_or_married,none,3,unknown_or_no_property,59,none,rent,1,skilled_official,1,no,yes,bad
above:200,24,risky_acc_or_curr_loan_other,business,1275,above_1000,below_4y,2,male:divorced,none,4,real_estate,36,none,own,2,skilled_official,1,yes,yes,good
below_200,24,delay_in_past,radio_tv,6403,below_100,below_1y,1,male:single,none,2,car_or_other,33,none,own,1,skilled_official,1,no,yes,good
below_0,24,curr_loans_paid_duly,radio_tv,1987,below_100,below_4y,2,male:single,none,4,real_estate,21,none,rent,1,unskilled_resident,2,no,yes,bad
below_200,8,curr_loans_paid_duly,radio_tv,760,below_100,below_7y,4,female:divorced_or_married,guarantor,2,real_estate,44,none,own,1,unskilled_resident,1,no,yes,good
no_cheking_acc,24,curr_loans_paid_duly,car_used,2603,above_1000,below_4y,2,female:divorced_or_married,none,4,car_or_other,28,none,rent,1,skilled_official,1,yes,yes,good
no_cheking_acc,4,risky_acc_or_curr_loan_other,car_new,3380,below_100,below_7y,1,female:divorced_or_married,none,1,real_estate,37,none,own,1,skilled_official,2,no,yes,good
below_200,36,paid_duly_this_bank,domestic_applience,3990,unknown_no_saving_acc,below_1y,3,female:divorced_or_married,none,2,unknown_or_no_property,29,bank,own,1,unemployed_non_resident,1,no,yes,good
below_200,24,curr_loans_paid_duly,car_used,11560,below_100,below_4y,1,female:divorced_or_married,none,4,car_or_other,23,none,rent,2,management_or_self_emp,1,no,yes,bad
below_0,18,curr_loans_paid_duly,car_new,4380,below_500,below_4y,3,male:single,none,4,car_or_other,35,none,own,1,unskilled_resident,2,yes,yes,good
no_cheking_acc,6,risky_acc_or_curr_loan_other,car_new,6761,below_100,below_7y,1,male:single,none,3,unknown_or_no_property,45,none,own,2,management_or_self_emp,2,yes,yes,good
below_200,30,no_loan_or_paid_duly_other,business,4280,below_500,below_4y,4,female:divorced_or_married,none,4,car_or_other,26,none,rent,2,unskilled_resident,1,no,yes,bad
below_0,24,paid_duly_this_bank,car_new,2325,below_500,below_7y,2,male:single,none,3,car_or_other,32,bank,own,1,skilled_official,1,no,yes,good
below_200,10,paid_duly_this_bank,radio_tv,1048,below_100,below_4y,4,male:single,none,4,real_estate,23,store,own,1,unskilled_resident,1,no,yes,good
no_cheking_acc,21,curr_loans_paid_duly,radio_tv,3160,unknown_no_saving_acc,above_7y,4,male:single,none,3,life_insurance_or_aggreements,41,none,own,1,skilled_official,1,yes,yes,good
below_0,24,paid_duly_this_bank,furniture_equipment,2483,below_1000,below_4y,4,male:single,none,4,real_estate,22,store,own,1,skilled_official,1,yes,yes,good
below_0,39,risky_acc_or_curr_loan_other,furniture_equipment,14179,unknown_no_saving_acc,below_7y,4,male:single,none,4,life_insurance_or_aggreements,30,none,own,2,management_or_self_emp,1,yes,yes,good
below_0,13,risky_acc_or_curr_loan_other,business,1797,below_100,below_1y,3,male:single,none,1,life_insurance_or_aggreements,28,bank,own,2,unskilled_resident,1,no,yes,good
below_0,15,curr_loans_paid_duly,car_new,2511,below_100,unemployed,1,female:divorced_or_married,none,4,car_or_other,23,none,rent,1,skilled_official,1,no,yes,good
below_0,12,curr_loans_paid_duly,car_new,1274,below_100,below_1y,3,female:divorced_or_married,none,1,real_estate,37,none,own,1,unskilled_resident,1,no,yes,bad
no_cheking_acc,21,curr_loans_paid_duly,car_used,5248,unknown_no_saving_acc,below_4y,1,male:single,none,3,car_or_other,26,none,own,1,skilled_official,1,no,yes,good
no_cheking_acc,15,curr_loans_paid_duly,car_used,3029,below_100,below_7y,2,male:single,none,2,car_or_other,33,none,own,1,skilled_official,1,no,yes,good
below_0,6,curr_loans_paid_duly,furniture_equipment,428,below_100,above_7y,2,female:divorced_or_married,none,1,life_insurance_or_aggreements,49,bank,own,1,skilled_official,1,yes,yes,good
below_0,18,curr_loans_paid_duly,car_new,976,below_100,below_1y,1,female:divorced_or_married,none,2,car_or_other,23,none,own,1,unskilled_resident,1,no,yes,bad
below_200,12,curr_loans_paid_duly,business,841,below_500,below_7y,2,female:divorced_or_married,none,4,real_estate,23,none,rent,1,unskilled_resident,1,no,yes,good
no_cheking_acc,30,risky_acc_or_curr_loan_other,radio_tv,5771,below_100,below_7y,4,female:divorced_or_married,none,2,car_or_other,25,none,own,2,skilled_official,1,no,yes,good
no_cheking_acc,12,delay_in_past,repairs,1555,above_1000,above_7y,4,male:single,none,4,unknown_or_no_property,55,none,for_free,2,skilled_official,2,no,yes,bad
below_0,24,curr_loans_paid_duly,car_new,1285,unknown_no_saving_acc,below_7y,4,female:divorced_or_married,none,4,unknown_or_no_property,32,none,rent,1,skilled_official,1,no,yes,bad
above:200,6,risky_acc_or_curr_loan_other,car_new,1299,below_100,below_4y,1,male:single,none,1,real_estate,74,none,own,3,unemployed_non_resident,2,no,no,good
above:200,15,risky_acc_or_curr_loan_other,radio_tv,1271,unknown_no_saving_acc,below_4y,3,male:single,none,4,unknown_or_no_property,39,none,for_free,2,skilled_official,1,yes,yes,bad
no_cheking_acc,24,curr_loans_paid_duly,car_new,1393,below_100,below_4y,2,male:single,guarantor,2,real_estate,31,none,own,1,skilled_official,1,yes,yes,good
below_0,12,risky_acc_or_curr_loan_other,car_new,691,below_100,above_7y,4,male:single,none,3,life_insurance_or_aggreements,35,none,own,2,skilled_official,1,no,yes,bad
no_cheking_acc,15,risky_acc_or_curr_loan_other,car_new,5045,unknown_no_saving_acc,above_7y,1,female:divorced_or_married,none,4,car_or_other,59,none,own,1,skilled_official,1,yes,yes,good
below_0,18,risky_acc_or_curr_loan_other,furniture_equipment,2124,below_100,below_4y,4,female:divorced_or_married,none,4,real_estate,24,none,rent,2,skilled_official,1,no,yes,bad
below_0,12,curr_loans_paid_duly,radio_tv,2214,below_100,below_4y,4,male:single,none,3,life_insurance_or_aggreements,24,none,own,1,unskilled_resident,1,no,yes,good
no_cheking_acc,21,risky_acc_or_curr_loan_other,car_new,12680,unknown_no_saving_acc,above_7y,4,male:single,none,4,unknown_or_no_property,30,none,for_free,1,management_or_self_emp,1,yes,yes,bad
no_cheking_acc,24,risky_acc_or_curr_loan_other,car_new,2463,below_500,below_7y,4,male:married_or_widowed,none,3,life_insurance_or_aggreements,27,none,own,2,skilled_official,1,yes,yes,good
below_200,12,curr_loans_paid_duly,radio_tv,1155,below_100,above_7y,3,male:married_or_widowed,guarantor,3,real_estate,40,bank,own,2,unskilled_resident,1,no,yes,good
below_0,30,curr_loans_paid_duly,furniture_equipment,3108,below_100,below_1y,2,male:divorced,none,4,life_insurance_or_aggreements,31,none,own,1,unskilled_resident,1,no,yes,bad
no_cheking_acc,10,curr_loans_paid_duly,car_used,2901,unknown_no_saving_acc,below_1y,1,female:divorced_or_married,none,4,real_estate,31,none,rent,1,skilled_official,1,no,yes,good
below_200,12,risky_acc_or_curr_loan_other,furniture_equipment,3617,below_100,above_7y,1,male:single,none,4,car_or_other,28,none,rent,3,skilled_official,1,yes,yes,good
no_cheking_acc,12,risky_acc_or_curr_loan_other,radio_tv,1655,below_100,above_7y,2,male:single,none,4,real_estate,63,none,own,2,unskilled_resident,1,yes,yes,good
below_0,24,curr_loans_paid_duly,car_used,2812,unknown_no_saving_acc,above_7y,2,female:divorced_or_married,none,4,real_estate,26,none,rent,1,skilled_official,1,no,yes,good
below_0,36,risky_acc_or_curr_loan_other,education,8065,below_100,below_4y,3,female:divorced_or_married,none,2,unknown_or_no_property,25,none,own,2,management_or_self_emp,1,yes,yes,bad
no_cheking_acc,21,risky_acc_or_curr_loan_other,car_used,3275,below_100,above_7y,1,male:single,none,4,car_or_other,36,none,own,1,management_or_self_emp,1,yes,yes,good
no_cheking_acc,24,risky_acc_or_curr_loan_other,radio_tv,2223,below_500,above_7y,4,male:single,none,4,life_insurance_or_aggreements,52,bank,own,2,skilled_official,1,no,yes,good
above:200,12,risky_acc_or_curr_loan_other,car_new,1480,below_1000,unemployed,2,male:single,none,4,unknown_or_no_property,66,bank,for_free,3,unemployed_non_resident,1,no,yes,good
below_0,24,curr_loans_paid_duly,car_new,1371,unknown_no_saving_acc,below_4y,4,female:divorced_or_married,none,4,real_estate,25,none,rent,1,skilled_official,1,no,yes,bad
no_cheking_acc,36,risky_acc_or_curr_loan_other,car_new,3535,below_100,below_7y,4,male:single,none,4,car_or_other,37,none,own,2,skilled_official,1,yes,yes,good
below_0,18,curr_loans_paid_duly,radio_tv,3509,below_100,below_7y,4,female:divorced_or_married,guarantor,1,real_estate,25,none,own,1,skilled_official,1,no,yes,good
no_cheking_acc,36,risky_acc_or_curr_loan_other,car_used,5711,above_1000,above_7y,4,male:single,none,2,car_or_other,38,none,own,2,management_or_self_emp,1,yes,yes,good
below_200,18,curr_loans_paid_duly,repairs,3872,below_100,unemployed,2,female:divorced_or_married,none,4,car_or_other,67,none,own,1,skilled_official,1,yes,yes,good
below_200,39,risky_acc_or_curr_loan_other,radio_tv,4933,below_100,below_7y,2,male:single,guarantor,2,real_estate,25,none,own,2,skilled_official,1,no,yes,bad
no_cheking_acc,24,risky_acc_or_curr_loan_other,car_new,1940,above_1000,above_7y,4,male:single,none,4,real_estate,60,none,own,1,skilled_official,1,yes,yes,good
below_200,12,no_loan_or_paid_duly_other,retraining,1410,below_100,below_4y,2,male:single,none,2,real_estate,31,none,own,1,unskilled_resident,1,yes,yes,good
below_200,12,curr_loans_paid_duly,car_new,836,below_500,below_1y,4,female:divorced_or_married,none,2,life_insurance_or_aggreements,23,bank,own,1,unskilled_resident,1,no,yes,bad
below_200,20,curr_loans_paid_duly,car_used,6468,unknown_no_saving_acc,unemployed,1,male:divorced,none,4,real_estate,60,none,own,1,management_or_self_emp,1,yes,yes,good
below_200,18,curr_loans_paid_duly,business,1941,above_1000,below_4y,4,male:single,none,2,life_insurance_or_aggreements,35,none,own,1,unskilled_resident,1,yes,yes,good
no_cheking_acc,22,curr_loans_paid_duly,radio_tv,2675,below_1000,above_7y,3,male:single,none,4,car_or_other,40,none,own,1,skilled_official,1,no,yes,good
no_cheking_acc,48,risky_acc_or_curr_loan_other,car_used,2751,unknown_no_saving_acc,above_7y,4,male:single,none,3,car_or_other,38,none,own,2,skilled_official,2,yes,yes,good
below_200,48,delay_in_past,education,6224,below_100,above_7y,4,male:single,none,4,unknown_or_no_property,50,none,for_free,1,skilled_official,1,no,yes,bad
below_0,40,risky_acc_or_curr_loan_other,education,5998,below_100,below_4y,4,male:single,none,3,unknown_or_no_property,27,bank,own,1,skilled_official,1,yes,yes,bad
below_200,21,curr_loans_paid_duly,business,1188,below_100,above_7y,2,female:divorced_or_married,none,4,life_insurance_or_aggreements,39,none,own,1,skilled_official,2,no,yes,bad
no_cheking_acc,24,curr_loans_paid_duly,car_used,6313,unknown_no_saving_acc,above_7y,3,male:single,none,4,car_or_other,41,none,own,1,management_or_self_emp,2,yes,yes,good
no_cheking_acc,6,risky_acc_or_curr_loan_other,furniture_equipment,1221,unknown_no_saving_acc,below_4y,1,male:married_or_widowed,none,2,life_insurance_or_aggreements,27,none,own,2,skilled_official,1,no,yes,good
above:200,24,curr_loans_paid_duly,furniture_equipment,2892,below_100,above_7y,3,male:divorced,none,4,unknown_or_no_property,51,none,for_free,1,skilled_official,1,no,yes,good
no_cheking_acc,24,curr_loans_paid_duly,furniture_equipment,3062,below_1000,above_7y,4,male:single,none,3,unknown_or_no_property,32,none,rent,1,skilled_official,1,yes,yes,good
no_cheking_acc,9,curr_loans_paid_duly,furniture_equipment,2301,below_500,below_1y,2,female:divorced_or_married,none,4,life_insurance_or_aggreements,22,none,rent,1,skilled_official,1,no,yes,good
below_0,18,curr_loans_paid_duly,car_used,7511,unknown_no_saving_acc,above_7y,1,male:single,none,4,life_insurance_or_aggreements,51,none,for_free,1,skilled_official,2,yes,yes,bad
no_cheking_acc,12,risky_acc_or_curr_loan_other,furniture_equipment,1258,below_100,below_1y,2,female:divorced_or_married,none,4,life_insurance_or_aggreements,22,none,rent,2,unskilled_resident,1,no,yes,good
no_cheking_acc,24,delay_in_past,car_new,717,unknown_no_saving_acc,above_7y,4,male:married_or_widowed,none,4,car_or_other,54,none,own,2,skilled_official,1,yes,yes,good
below_200,9,curr_loans_paid_duly,car_new,1549,unknown_no_saving_acc,below_1y,4,male:single,none,2,real_estate,35,none,own,1,unemployed_non_resident,1,no,yes,good
no_cheking_acc,24,risky_acc_or_curr_loan_other,education,1597,below_100,above_7y,4,male:single,none,4,unknown_or_no_property,54,none,for_free,2,skilled_official,2,no,yes,good
below_200,18,risky_acc_or_curr_loan_other,radio_tv,1795,below_100,above_7y,3,female:divorced_or_married,guarantor,4,real_estate,48,bank,rent,2,unskilled_resident,1,yes,yes,good
below_0,20,risky_acc_or_curr_loan_other,furniture_equipment,4272,below_100,above_7y,1,female:divorced_or_married,none,4,life_insurance_or_aggreements,24,none,own,2,skilled_official,1,no,yes,good
no_cheking_acc,12,risky_acc_or_curr_loan_other,radio_tv,976,unknown_no_saving_acc,above_7y,4,male:single,none,4,car_or_other,35,none,own,2,skilled_official,1,no,yes,good
below_200,12,curr_loans_paid_duly,car_new,7472,unknown_no_saving_acc,unemployed,1,female:divorced_or_married,none,2,real_estate,24,none,rent,1,unemployed_non_resident,1,no,yes,good
below_0,36,curr_loans_paid_duly,car_new,9271,below_100,below_7y,2,male:single,none,1,car_or_other,24,none,own,1,skilled_official,1,yes,yes,bad
below_200,6,curr_loans_paid_duly,radio_tv,590,below_100,below_1y,3,male:married_or_widowed,none,3,real_estate,26,none,own,1,unskilled_resident,1,no,no,good
no_cheking_acc,12,risky_acc_or_curr_loan_other,radio_tv,930,unknown_no_saving_acc,above_7y,4,male:single,none,4,real_estate,65,none,own,4,skilled_official,1,no,yes,good
below_200,42,paid_duly_this_bank,car_used,9283,below_100,unemployed,1,male:single,none,2,unknown_or_no_property,55,bank,for_free,1,management_or_self_emp,1,yes,yes,good
below_200,15,no_loan_or_paid_duly_other,car_new,1778,below_100,below_1y,2,female:divorced_or_married,none,1,real_estate,26,none,rent,2,unemployed_non_resident,1,no,yes,bad
below_200,8,curr_loans_paid_duly,business,907,below_100,below_1y,3,male:married_or_widowed,none,2,real_estate,26,none,own,1,skilled_official,1,yes,yes,good
below_200,6,curr_loans_paid_duly,radio_tv,484,below_100,below_7y,3,male:married_or_widowed,guarantor,3,real_estate,28,bank,own,1,unskilled_resident,1,no,yes,good
