checking_acc_status,duration,cred_hist,purpose,loan_amt,saving_acc_bonds,present_employment_since,installment_rate,personal_stat_gender,other_debtors_guarantors,present_residence_since,property,age,other_installment_plans,housing,num_curr_loans,job,num_people_provide_maint,telephone,is_foreign_worker,target
below_0,12,curr_loans_paid_duly,furniture_equipment,1858.0,below_100,below_1y,4,female:divorced_or_married,none,1,car_or_other,22.0,none,rent,1,skilled_official,1,no,yes,good
below_0,18,curr_loans_paid_duly,radio_tv,2600.0,below_100,below_4y,4,male:single,none,4,unknown_or_no_property,65.0,none,for_free,2,skilled_official,1,no,yes,bad
no_cheking_acc,15,curr_loans_paid_duly,radio_tv,1979.0,unknown_no_saving_acc,above_7y,4,male:single,none,2,car_or_other,35.0,none,own,1,skilled_official,1,no,yes,good
above:200,6,curr_loans_paid_duly,,,below_100,below_4y,2,male:single,none,2,real_estate,,none,own,1,skilled_official,1,yes,yes,good
below_200,9,paid_duly_this_bank,car_new,1437.0,below_500,below_7y,2,male:single,none,3,unknown_or_no_property,29.0,none,own,1,skilled_official,1,no,yes,bad
no_cheking_acc,42,risky_acc_or_curr_loan_other,furniture_equipment,4042.0,below_1000,below_4y,4,male:single,none,4,real_estate,36.0,none,own,2,skilled_official,1,yes,yes,good
no_cheking_acc,9,curr_loans_paid_duly,education,3832.0,unknown_no_saving_acc,above_7y,1,male:single,none,4,real_estate,64.0,none,own,1,unskilled_resident,1,no,yes,good
below_0,24,curr_loans_paid_duly,radio_tv,3660.0,below_100,below_4y,2,female:divorced_or_married,none,4,car_or_other,28.0,none,own,1,skilled_official,1,no,yes,good
below_0,18,paid_duly_this_bank,furniture_equipment,1553.0,below_100,below_4y,4,male:single,none,3,car_or_other,44.0,bank,own,1,skilled_official,1,no,yes,bad
below_200,15,curr_loans_paid_duly,radio_tv,1444.0,unknown_no_saving_acc,below_1y,4,male:single,none,1,life_insurance_or_aggreements,23.0,none,own,1,skilled_official,1,no,yes,good
no_cheking_acc,9,curr_loans_paid_duly,furniture_equipment,1980.0,below_100,below_1y,2,female:divorced_or_married,co_applicant,2,car_or_other,19.0,none,rent,2,skilled_official,1,no,yes,bad
below_200,24,curr_loans_paid_duly,car_new,1355.0,below_100,below_1y,3,female:divorced_or_married,none,4,car_or_other,25.0,none,own,1,unskilled_resident,1,yes,yes,bad
no_cheking_acc,12,curr_loans_paid_duly,education,1393.0,below_100,above_7y,4,male:single,none,4,life_insurance_or_aggreements,47.0,bank,own,3,skilled_official,2,yes,yes,good
no_cheking_acc,24,curr_loans_paid_duly,,,below_1000,below_7y,4,female:divorced_or_married,none,1,car_or_other,,none,own,1,skilled_official,1,no,yes,good
no_cheking_acc,60,delay_in_past,radio_tv,15653.0,below_100,below_7y,2,male:single,none,4,car_or_other,21.0,none,own,2,skilled_official,1,yes,yes,good
no_cheking_acc,12,curr_loans_paid_duly,radio_tv,1493.0,below_100,below_1y,4,female:divorced_or_married,none,3,car_or_other,34.0,none,own,1,skilled_official,2,no,yes,good
below_0,42,delay_in_past,radio_tv,4370.0,below_100,below_7y,3,male:single,none,2,life_insurance_or_aggreements,26.0,bank,own,2,skilled_official,2,yes,yes,bad
below_0,18,curr_loans_paid_duly,education,750.0,below_100,unemployed,4,female:divorced_or_married,none,1,real_estate,27.0,none,own,1,unemployed_non_resident,1,no,yes,bad
below_200,15,curr_loans_paid_duly,repairs,1308.0,below_100,above_7y,4,male:single,none,4,car_or_other,38.0,none,own,2,unskilled_resident,1,no,yes,good
no_cheking_acc,15,curr_loans_paid_duly,education,4623.0,below_500,below_4y,3,male:single,none,2,life_insurance_or_aggreements,40.0,none,own,1,management_or_self_emp,1,yes,yes,bad
no_cheking_acc,24,risky_acc_or_curr_loan_other,radio_tv,1851.0,below_100,below_7y,4,male:married_or_widowed,guarantor,2,car_or_other,33.0,none,own,2,skilled_official,1,yes,yes,good
below_0,18,risky_acc_or_curr_loan_other,radio_tv,1880.0,below_100,below_7y,4,male:married_or_widowed,none,1,life_insurance_or_aggreements,32.0,none,own,2,management_or_self_emp,1,yes,yes,good
no_cheking_acc,36,delay_in_past,business,7980.0,unknown_no_saving_acc,below_1y,4,male:single,none,4,car_or_other,27.0,none,rent,2,skilled_official,1,yes,yes,bad
below_0,30,no_loan_or_paid_duly_other,furniture_equipment,4583.0,below_100,below_4y,2,male:divorced,guarantor,2,real_estate,32.0,none,own,2,skilled_official,1,no,yes,good
no_cheking_acc,12,curr_loans_paid_duly,car_new,1386.0,below_1000,below_4y,2,female:divorced_or_married,none,2,life_insurance_or_aggreements,26.0,none,own,1,skilled_official,1,no,yes,bad
above:200,24,curr_loans_paid_duly,car_new,947.0,below_100,below_7y,4,male:single,none,3,unknown_or_no_property,38.0,bank,for_free,1,skilled_official,2,no,yes,bad
below_0,12,curr_loans_paid_duly,education,684.0,below_100,below_4y,4,male:single,none,4,car_or_other,40.0,none,rent,1,unskilled_resident,2,no,yes,bad
below_0,48,curr_loans_paid_duly,education,7476.0,below_100,below_7y,4,male:single,none,1,unknown_or_no_property,50.0,none,for_free,1,management_or_self_emp,1,yes,yes,good
below_200,12,curr_loans_paid_duly,furniture_equipment,1922.0,below_100,below_4y,4,male:single,none,2,life_insurance_or_aggreements,37.0,none,own,1,unskilled_resident,1,no,yes,bad
below_0,24,curr_loans_paid_duly,car_new,2303.0,below_100,above_7y,4,male:single,co_applicant,1,real_estate,45.0,none,own,1,skilled_official,1,no,yes,bad
below_200,36,delay_in_past,car_new,8086.0,below_500,above_7y,2,male:single,none,4,car_or_other,42.0,none,own,4,management_or_self_emp,1,yes,yes,bad
no_cheking_acc,24,risky_acc_or_curr_loan_other,car_used,2346.0,below_100,below_7y,4,male:single,none,3,car_or_other,35.0,none,own,2,skilled_official,1,yes,yes,good
below_0,14,curr_loans_paid_duly,car_new,3973.0,below_100,unemployed,1,male:single,none,4,unknown_or_no_property,22.0,none,for_free,1,skilled_official,1,no,yes,good
below_200,12,curr_loans_paid_duly,car_new,888.0,below_100,above_7y,4,male:single,none,4,car_or_other,41.0,bank,own,1,unskilled_resident,2,no,yes,bad
no_cheking_acc,48,curr_loans_paid_duly,radio_tv,10222.0,unknown_no_saving_acc,below_7y,4,male:single,none,3,car_or_other,37.0,store,own,1,skilled_official,1,yes,yes,good
below_200,30,no_loan_or_paid_duly_other,business,4221.0,below_100,below_4y,2,female:divorced_or_married,none,1,car_or_other,28.0,none,own,2,skilled_official,1,no,yes,good
below_200,18,risky_acc_or_curr_loan_other,furniture_equipment,6361.0,below_100,above_7y,2,male:single,none,1,unknown_or_no_property,41.0,none,own,1,skilled_official,1,yes,yes,good
above:200,12,curr_loans_paid_duly,,,below_100,below_4y,3,male:married_or_widowed,none,4,real_estate,,none,rent,1,skilled_official,1,no,yes,good
below_0,12,curr_loans_paid_duly,car_new,900.0,unknown_no_saving_acc,below_4y,4,male:married_or_widowed,none,2,car_or_other,23.0,none,own,1,skilled_official,1,no,yes,bad
no_cheking_acc,21,curr_loans_paid_duly,furniture_equipment,2241.0,below_100,above_7y,4,male:single,none,2,real_estate,50.0,none,own,2,skilled_official,1,no,yes,good
below_200,6,delay_in_past,furniture_equipment,1050.0,below_100,unemployed,4,male:single,none,1,life_insurance_or_aggreements,35.0,store,own,2,management_or_self_emp,1,yes,yes,good
above:200,6,risky_acc_or_curr_loan_other,education,1047.0,below_100,below_4y,2,female:divorced_or_married,none,4,life_insurance_or_aggreements,50.0,none,own,1,unskilled_resident,1,no,yes,good
no_cheking_acc,24,risky_acc_or_curr_loan_other,others,6314.0,below_100,unemployed,4,male:single,co_applicant,2,unknown_or_no_property,27.0,bank,own,2,management_or_self_emp,1,yes,yes,good
below_200,30,paid_duly_this_bank,furniture_equipment,3496.0,above_1000,below_4y,4,male:single,none,2,car_or_other,34.0,store,own,1,skilled_official,2,yes,yes,good
no_cheking_acc,48,paid_duly_this_bank,business,3609.0,below_100,below_4y,1,female:divorced_or_married,none,1,real_estate,27.0,store,own,1,skilled_official,1,no,yes,good
below_0,12,risky_acc_or_curr_loan_other,car_new,4843.0,below_100,above_7y,3,male:single,co_applicant,4,life_insurance_or_aggreements,43.0,none,rent,2,skilled_official,1,yes,yes,bad
above:200,30,risky_acc_or_curr_loan_other,radio_tv,3017.0,below_100,above_7y,4,male:single,none,4,life_insurance_or_aggreements,47.0,none,own,1,skilled_official,1,no,yes,good
no_cheking_acc,24,risky_acc_or_curr_loan_other,business,4139.0,below_500,below_4y,3,male:single,none,3,life_insurance_or_aggreements,27.0,none,own,2,unskilled_resident,1,yes,yes,good
no_cheking_acc,36,curr_loans_paid_duly,business,5742.0,below_500,below_7y,2,male:single,none,2,car_or_other,31.0,none,own,2,skilled_official,1,yes,yes,good
no_cheking_acc,60,curr_loans_paid_duly,car_new,10366.0,below_100,above_7y,2,male:single,none,4,life_insurance_or_aggreements,42.0,none,own,1,management_or_self_emp,1,yes,yes,good
no_cheking_acc,6,risky_acc_or_curr_loan_other,car_new,2080.0,below_1000,below_4y,1,male:married_or_widowed,none,2,car_or_other,24.0,none,own,1,skilled_official,1,no,yes,good
no_cheking_acc,21,delay_in_past,business,2580.0,below_1000,below_1y,4,male:single,none,2,real_estate,41.0,bank,own,1,unskilled_resident,2,no,yes,bad
no_cheking_acc,30,risky_acc_or_curr_loan_other,radio_tv,4530.0,below_100,below_7y,4,female:divorced_or_married,none,4,car_or_other,26.0,none,rent,1,management_or_self_emp,1,yes,yes,good
no_cheking_acc,24,risky_acc_or_curr_loan_other,furniture_equipment,5150.0,below_100,above_7y,4,male:single,none,4,car_or_other,33.0,none,own,1,skilled_official,1,yes,yes,good
below_200,72,curr_loans_paid_duly,radio_tv,5595.0,below_500,below_4y,2,male:married_or_widowed,none,2,car_or_other,24.0,none,own,1,skilled_official,1,no,yes,bad
below_0,24,curr_loans_paid_duly,,,below_100,above_7y,4,male:single,none,4,real_estate,,bank,rent,1,unskilled_resident,1,no,yes,good
no_cheking_acc,18,curr_loans_paid_duly,radio_tv,1453.0,below_100,below_1y,3,female:divorced_or_married,none,1,real_estate,26.0,none,own,1,skilled_official,1,no,yes,good
no_cheking_acc,6,curr_loans_paid_duly,education,1538.0,below_100,below_1y,1,female:divorced_or_married,none,2,unknown_or_no_property,56.0,none,own,1,skilled_official,1,no,yes,good
no_cheking_acc,12,curr_loans_paid_duly,radio_tv,2279.0,unknown_no_saving_acc,below_4y,4,male:single,none,4,unknown_or_no_property,37.0,none,for_free,1,skilled_official,1,yes,yes,good
no_cheking_acc,15,delay_in_past,radio_tv,1478.0,below_100,below_4y,4,male:married_or_widowed,none,3,real_estate,33.0,bank,own,2,skilled_official,1,no,yes,good
no_cheking_acc,24,risky_acc_or_curr_loan_other,radio_tv,5103.0,below_100,below_1y,3,male:married_or_widowed,none,3,unknown_or_no_property,47.0,none,for_free,3,skilled_official,1,yes,yes,good
below_200,36,delay_in_past,business,9857.0,below_500,below_7y,1,male:single,none,3,life_insurance_or_aggreements,31.0,none,own,2,unskilled_resident,2,yes,yes,good
no_cheking_acc,60,curr_loans_paid_duly,car_new,6527.0,unknown_no_saving_acc,below_4y,4,male:single,none,4,unknown_or_no_property,34.0,none,for_free,1,skilled_official,2,yes,yes,good
above:200,10,risky_acc_or_curr_loan_other,radio_tv,1347.0,unknown_no_saving_acc,below_7y,4,male:single,none,2,life_insurance_or_aggreements,27.0,none,own,2,skilled_official,1,yes,yes,good
below_200,36,delay_in_past,car_new,2862.0,below_500,above_7y,4,male:single,none,3,unknown_or_no_property,30.0,none,for_free,1,skilled_official,1,no,yes,good
no_cheking_acc,9,curr_loans_paid_duly,radio_tv,2753.0,below_500,above_7y,3,male:single,co_applicant,4,car_or_other,35.0,none,own,1,skilled_official,1,yes,yes,good
below_0,12,curr_loans_paid_duly,car_new,3651.0,above_1000,below_4y,1,male:single,none,3,life_insurance_or_aggreements,31.0,none,own,1,skilled_official,2,no,yes,good
below_0,15,risky_acc_or_curr_loan_other,furniture_equipment,975.0,below_100,below_4y,2,male:divorced,none,3,life_insurance_or_aggreements,25.0,none,own,2,skilled_official,1,no,yes,good
below_200,15,curr_loans_paid_duly,repairs,2631.0,below_500,below_4y,3,female:divorced_or_married,none,2,real_estate,25.0,none,own,1,unskilled_resident,1,no,yes,good
below_200,24,curr_loans_paid_duly,radio_tv,2896.0,below_500,below_1y,2,male:single,none,1,car_or_other,29.0,none,own,1,skilled_official,1,no,yes,good
below_0,6,risky_acc_or_curr_loan_other,car_new,4716.0,unknown_no_saving_acc,below_1y,1,male:single,none,3,real_estate,44.0,none,own,2,unskilled_resident,2,no,yes,good
no_cheking_acc,24,curr_loans_paid_duly,radio_tv,2284.0,below_100,below_7y,4,male:single,none,2,car_or_other,28.0,none,own,1,skilled_official,1,yes,yes,good
no_cheking_acc,6,curr_loans_paid_duly,car_used,1236.0,below_1000,below_4y,2,male:single,none,4,life_insurance_or_aggreements,50.0,none,rent,1,skilled_official,1,no,yes,good
below_200,12,curr_loans_paid_duly,radio_tv,1103.0,below_100,below_7y,4,male:single,guarantor,3,real_estate,29.0,none,own,2,skilled_official,1,no,no,good
no_cheking_acc,12,risky_acc_or_curr_loan_other,car_new,926.0,below_100,unemployed,1,female:divorced_or_married,none,2,life_insurance_or_aggreements,38.0,none,own,1,unemployed_non_resident,1,no,yes,good
no_cheking_acc,18,risky_acc_or_curr_loan_other,radio_tv,1800.0,below_100,below_4y,4,male:single,none,2,car_or_other,24.0,none,own,2,skilled_official,1,no,yes,good
above:200,15,curr_loans_paid_duly,education,1905.0,below_100,above_7y,4,male:single,none,4,car_or_other,40.0,none,rent,1,management_or_self_emp,1,yes,yes,good
no_cheking_acc,12,curr_loans_paid_duly,furniture_equipment,1123.0,below_1000,below_4y,4,female:divorced_or_married,none,4,car_or_other,29.0,none,rent,1,unskilled_resident,1,no,yes,bad
below_0,48,risky_acc_or_curr_loan_other,car_used,6331.0,below_100,above_7y,4,male:single,none,4,unknown_or_no_property,46.0,none,for_free,2,skilled_official,1,yes,yes,bad
above:200,24,curr_loans_paid_duly,radio_tv,1377.0,below_500,above_7y,4,female:divorced_or_married,none,2,unknown_or_no_property,47.0,none,for_free,1,skilled_official,1,yes,yes,good
below_200,30,delay_in_past,business,2503.0,below_500,above_7y,4,male:single,none,2,life_insurance_or_aggreements,41.0,store,own,2,skilled_official,1,no,yes,good
below_200,27,curr_loans_paid_duly,business,2528.0,below_100,below_1y,4,female:divorced_or_married,none,1,life_insurance_or_aggreements,32.0,none,own,1,skilled_official,2,yes,yes,good
no_cheking_acc,15,curr_loans_paid_duly,car_new,5324.0,below_1000,above_7y,1,female:divorced_or_married,none,4,unknown_or_no_property,35.0,none,for_free,1,skilled_official,1,no,yes,good
below_200,48,curr_loans_paid_duly,car_new,6560.0,below_500,below_7y,3,male:single,none,2,life_insurance_or_aggreements,24.0,none,own,1,skilled_official,1,no,yes,bad
below_200,12,no_loan_or_paid_duly_other,furniture_equipment,2969.0,below_100,below_1y,4,female:divorced_or_married,none,3,life_insurance_or_aggreements,25.0,none,rent,2,skilled_official,1,no,yes,bad
below_200,9,curr_loans_paid_duly,radio_tv,1206.0,below_100,above_7y,4,female:divorced_or_married,none,4,real_estate,25.0,none,own,1,skilled_official,1,no,yes,good
below_200,9,curr_loans_paid_duly,radio_tv,2118.0,below_100,below_4y,2,male:single,none,2,real_estate,37.0,none,own,1,unskilled_resident,2,no,yes,good
no_cheking_acc,18,risky_acc_or_curr_loan_other,radio_tv,629.0,below_1000,above_7y,4,male:single,none,3,life_insurance_or_aggreements,32.0,bank,own,2,management_or_self_emp,1,yes,yes,good
below_0,6,paid_duly_this_bank,education,1198.0,below_100,above_7y,4,female:divorced_or_married,none,4,unknown_or_no_property,35.0,none,for_free,1,skilled_official,1,no,yes,bad
no_cheking_acc,21,curr_loans_paid_duly,car_used,2476.0,unknown_no_saving_acc,above_7y,4,male:single,none,4,real_estate,46.0,none,own,1,management_or_self_emp,1,yes,yes,good
below_0,9,risky_acc_or_curr_loan_other,radio_tv,1138.0,below_100,below_4y,4,male:single,none,4,real_estate,25.0,none,own,2,unskilled_resident,1,no,yes,good
below_200,60,curr_loans_paid_duly,car_new,14027.0,below_100,below_7y,4,male:single,none,2,unknown_or_no_property,27.0,none,own,1,management_or_self_emp,1,yes,yes,bad
no_cheking_acc,30,risky_acc_or_curr_loan_other,car_used,7596.0,unknown_no_saving_acc,above_7y,1,male:single,none,4,car_or_other,63.0,none,own,2,skilled_official,1,no,yes,good
no_cheking_acc,30,risky_acc_or_curr_loan_other,radio_tv,3077.0,unknown_no_saving_acc,above_7y,3,male:single,none,2,car_or_other,40.0,none,own,2,skilled_official,2,yes,yes,good
no_cheking_acc,18,curr_loans_paid_duly,radio_tv,1505.0,below_100,below_4y,4,male:single,none,2,unknown_or_no_property,32.0,none,for_free,1,management_or_self_emp,1,yes,yes,good
above:200,24,risky_acc_or_curr_loan_other,radio_tv,3148.0,unknown_no_saving_acc,below_4y,3,male:single,none,2,car_or_other,31.0,none,own,2,skilled_official,1,yes,yes,good
below_200,20,no_loan_or_paid_duly_other,car_used,6148.0,below_500,above_7y,3,male:married_or_widowed,none,4,car_or_other,31.0,bank,own,2,skilled_official,1,yes,yes,good
above:200,9,no_loan_or_paid_duly_other,radio_tv,1337.0,below_100,below_1y,4,male:single,none,2,car_or_other,34.0,none,own,2,management_or_self_emp,1,yes,yes,bad
below_200,6,paid_duly_this_bank,education,433.0,above_1000,below_1y,4,female:divorced_or_married,none,2,life_insurance_or_aggreements,24.0,bank,rent,1,skilled_official,2,no,yes,bad
below_0,12,curr_loans_paid_duly,car_new,1228.0,below_100,below_4y,4,female:divorced_or_married,none,2,real_estate,24.0,none,own,1,unskilled_resident,1,no,yes,bad
below_200,9,curr_loans_paid_duly,radio_tv,790.0,below_1000,below_4y,4,female:divorced_or_married,none,3,real_estate,66.0,none,own,1,unskilled_resident,1,no,yes,good
no_cheking_acc,27,curr_loans_paid_duly,car_new,2570.0,below_100,below_4y,3,female:divorced_or_married,none,3,real_estate,21.0,none,rent,1,skilled_official,1,no,yes,bad
no_cheking_acc,6,risky_acc_or_curr_loan_other,car_new,250.0,above_1000,below_4y,2,female:divorced_or_married,none,2,real_estate,41.0,bank,own,2,unskilled_resident,1,no,yes,good
no_cheking_acc,15,risky_acc_or_curr_loan_other,radio_tv,1316.0,below_1000,below_4y,2,male:married_or_widowed,none,2,life_insurance_or_aggreements,47.0,none,own,2,unskilled_resident,1,no,yes,good
below_0,18,curr_loans_paid_duly,radio_tv,1882.0,below_100,below_4y,4,female:divorced_or_married,none,4,car_or_other,25.0,bank,rent,2,skilled_official,1,no,yes,bad
below_200,48,paid_duly_this_bank,business,6416.0,below_100,above_7y,4,female:divorced_or_married,none,3,unknown_or_no_property,59.0,none,rent,1,skilled_official,1,no,yes,bad
above:200,24,risky_acc_or_curr_loan_other,business,1275.0,above_1000,below_4y,2,male:divorced,none,4,real_estate,36.0,none,own,2,skilled_official,1,yes,yes,good
below_200,24,delay_in_past,radio_tv,6403.0,below_100,below_1y,1,male:single,none,2,car_or_other,33.0,none,own,1,skilled_official,1,no,yes,good
below_0,24,curr_loans_paid_duly,radio_tv,1987.0,below_100,below_4y,2,male:single,none,4,real_estate,21.0,none,rent,1,unskilled_resident,2,no,yes,bad
below_200,8,curr_loans_paid_duly,radio_tv,760.0,below_100,below_7y,4,female:divorced_or_married,guarantor,2,real_estate,44.0,none,own,1,unskilled_resident,1,no,yes,good
no_cheking_acc,24,curr_loans_paid_duly,car_used,2603.0,above_1000,below_4y,2,female:divorced_or_married,none,4,car_or_other,28.0,none,rent,1,skilled_official,1,yes,yes,good
no_cheking_acc,4,risky_acc_or_curr_loan_other,car_new,3380.0,below_100,below_7y,1,female:divorced_or_married,none,1,real_estate,37.0,none,own,1,skilled_official,2,no,yes,good
below_200,36,paid_duly_this_bank,domestic_applience,3990.0,unknown_no_saving_acc,below_1y,3,female:divorced_or_married,none,2,unknown_or_no_property,29.0,bank,own,1,unemployed_non_resident,1,no,yes,good
below_200,24,curr_loans_paid_duly,car_used,11560.0,below_100,below_4y,1,female:divorced_or_married,none,4,car_or_other,23.0,none,rent,2,management_or_self_emp,1,no,yes,bad
below_0,18,curr_loans_paid_duly,,,below_500,below_4y,3,male:single,none,4,car_or_other,,none,own,1,unskilled_resident,2,yes,yes,good
no_cheking_acc,6,risky_acc_or_curr_loan_other,car_new,6761.0,below_100,below_7y,1,male:single,none,3,unknown_or_no_property,45.0,none,own,2,management_or_self_emp,2,yes,yes,good
below_200,30,no_loan_or_paid_duly_other,business,4280.0,below_500,below_4y,4,female:divorced_or_married,none,4,car_or_other,26.0,none,rent,2,unskilled_resident,1,no,yes,bad
below_0,24,paid_duly_this_bank,,,below_500,below_7y,2,male:single,none,3,car_or_other,,bank,own,1,skilled_official,1,no,yes,good
below_200,10,paid_duly_this_bank,radio_tv,1048.0,below_100,below_4y,4,male:single,none,4,real_estate,23.0,store,own,1,unskilled_resident,1,no,yes,good
no_cheking_acc,21,curr_loans_paid_duly,radio_tv,3160.0,unknown_no_saving_acc,above_7y,4,male:single,none,3,life_insurance_or_aggreements,41.0,none,own,1,skilled_official,1,yes,yes,good
below_0,24,paid_duly_this_bank,furniture_equipment,2483.0,below_1000,below_4y,4,male:single,none,4,real_estate,22.0,store,own,1,skilled_official,1,yes,yes,good
below_0,39,risky_acc_or_curr_loan_other,furniture_equipment,14179.0,unknown_no_saving_acc,below_7y,4,male:single,none,4,life_insurance_or_aggreements,30.0,none,own,2,management_or_self_emp,1,yes,yes,good
below_0,13,risky_acc_or_curr_loan_other,business,1797.0,below_100,below_1y,3,male:single,none,1,life_insurance_or_aggreements,28.0,bank,own,2,unskilled_resident,1,no,yes,good
below_0,15,curr_loans_paid_duly,car_new,2511.0,below_100,unemployed,1,female:divorced_or_married,none,4,car_or_other,23.0,none,rent,1,skilled_official,1,no,yes,good
below_0,12,curr_loans_paid_duly,car_new,1274.0,below_100,below_1y,3,female:divorced_or_married,none,1,real_estate,37.0,none,own,1,unskilled_resident,1,no,yes,bad
no_cheking_acc,21,curr_loans_paid_duly,car_used,5248.0,unknown_no_saving_acc,below_4y,1,male:single,none,3,car_or_other,26.0,none,own,1,skilled_official,1,no,yes,good
no_cheking_acc,15,curr_loans_paid_duly,car_used,3029.0,below_100,below_7y,2,male:single,none,2,car_or_other,33.0,none,own,1,skilled_official,1,no,yes,good
below_0,6,curr_loans_paid_duly,furniture_equipment,428.0,below_100,above_7y,2,female:divorced_or_married,none,1,life_insurance_or_aggreements,49.0,bank,own,1,skilled_official,1,yes,yes,good
below_0,18,curr_loans_paid_duly,car_new,976.0,below_100,below_1y,1,female:divorced_or_married,none,2,car_or_other,23.0,none,own,1,unskilled_resident,1,no,yes,bad
below_200,12,curr_loans_paid_duly,business,841.0,below_500,below_7y,2,female:divorced_or_married,none,4,real_estate,23.0,none,rent,1,unskilled_resident,1,no,yes,good
no_cheking_acc,30,risky_acc_or_curr_loan_other,radio_tv,5771.0,below_100,below_7y,4,female:divorced_or_married,none,2,car_or_other,25.0,none,own,2,skilled_official,1,no,yes,good
no_cheking_acc,12,delay_in_past,repairs,1555.0,above_1000,above_7y,4,male:single,none,4,unknown_or_no_property,55.0,none,for_free,2,skilled_official,2,no,yes,bad
below_0,24,curr_loans_paid_duly,car_new,1285.0,unknown_no_saving_acc,below_7y,4,female:divorced_or_married,none,4,unknown_or_no_property,32.0,none,rent,1,skilled_official,1,no,yes,bad
above:200,6,risky_acc_or_curr_loan_other,car_new,1299.0,below_100,below_4y,1,male:single,none,1,real_estate,74.0,none,own,3,unemployed_non_resident,2,no,no,good
above:200,15,risky_acc_or_curr_loan_other,radio_tv,1271.0,unknown_no_saving_acc,below_4y,3,male:single,none,4,unknown_or_no_property,39.0,none,for_free,2,skilled_official,1,yes,yes,bad
no_cheking_acc,24,curr_loans_paid_duly,car_new,1393.0,below_100,below_4y,2,male:single,guarantor,2,real_estate,31.0,none,own,1,skilled_official,1,yes,yes,good
below_0,12,risky_acc_or_curr_loan_other,car_new,691.0,below_100,above_7y,4,male:single,none,3,life_insurance_or_aggreements,35.0,none,own,2,skilled_official,1,no,yes,bad
no_cheking_acc,15,risky_acc_or_curr_loan_other,car_new,5045.0,unknown_no_saving_acc,above_7y,1,female:divorced_or_married,none,4,car_or_other,59.0,none,own,1,skilled_official,1,yes,yes,good
below_0,18,risky_acc_or_curr_loan_other,,,below_100,below_4y,4,female:divorced_or_married,none,4,real_estate,,none,rent,2,skilled_official,1,no,yes,bad
below_0,12,curr_loans_paid_duly,radio_tv,2214.0,below_100,below_4y,4,male:single,none,3,life_insurance_or_aggreements,24.0,none,own,1,unskilled_resident,1,no,yes,good
no_cheking_acc,21,risky_acc_or_curr_loan_other,car_new,12680.0,unknown_no_saving_acc,above_7y,4,male:single,none,4,unknown_or_no_property,30.0,none,for_free,1,management_or_self_emp,1,yes,yes,bad
no_cheking_acc,24,risky_acc_or_curr_loan_other,car_new,2463.0,below_500,below_7y,4,male:married_or_widowed,none,3,life_insurance_or_aggreements,27.0,none,own,2,skilled_official,1,yes,yes,good
below_200,12,curr_loans_paid_duly,radio_tv,1155.0,below_100,above_7y,3,male:married_or_widowed,guarantor,3,real_estate,40.0,bank,own,2,unskilled_resident,1,no,yes,good
below_0,30,curr_loans_paid_duly,furniture_equipment,3108.0,below_100,below_1y,2,male:divorced,none,4,life_insurance_or_aggreements,31.0,none,own,1,unskilled_resident,1,no,yes,bad
no_cheking_acc,10,curr_loans_paid_duly,car_used,2901.0,unknown_no_saving_acc,below_1y,1,female:divorced_or_married,none,4,real_estate,31.0,none,rent,1,skilled_official,1,no,yes,good
below_200,12,risky_acc_or_curr_loan_other,furniture_equipment,3617.0,below_100,above_7y,1,male:single,none,4,car_or_other,28.0,none,rent,3,skilled_official,1,yes,yes,good
no_cheking_acc,12,risky_acc_or_curr_loan_other,radio_tv,1655.0,below_100,above_7y,2,male:single,none,4,real_estate,63.0,none,own,2,unskilled_resident,1,yes,yes,good
below_0,24,curr_loans_paid_duly,car_used,2812.0,unknown_no_saving_acc,above_7y,2,female:divorced_or_married,none,4,real_estate,26.0,none,rent,1,skilled_official,1,no,yes,good
below_0,36,risky_acc_or_curr_loan_other,education,8065.0,below_100,below_4y,3,female:divorced_or_married,none,2,unknown_or_no_property,25.0,none,own,2,management_or_self_emp,1,yes,yes,bad
no_cheking_acc,21,risky_acc_or_curr_loan_other,car_used,3275.0,below_100,above_7y,1,male:single,none,4,car_or_other,36.0,none,own,1,management_or_self_emp,1,yes,yes,good
no_cheking_acc,24,risky_acc_or_curr_loan_other,radio_tv,2223.0,below_500,above_7y,4,male:single,none,4,life_insurance_or_aggreements,52.0,bank,own,2,skilled_official,1,no,yes,good
above:200,12,risky_acc_or_curr_loan_other,car_new,1480.0,below_1000,unemployed,2,male:single,none,4,unknown_or_no_property,66.0,bank,for_free,3,unemployed_non_resident,1,no,yes,good
below_0,24,curr_loans_paid_duly,car_new,1371.0,unknown_no_saving_acc,below_4y,4,female:divorced_or_married,none,4,real_estate,25.0,none,rent,1,skilled_official,1,no,yes,bad
no_cheking_acc,36,risky_acc_or_curr_loan_other,car_new,3535.0,below_100,below_7y,4,male:single,none,4,car_or_other,37.0,none,own,2,skilled_official,1,yes,yes,good
below_0,18,curr_loans_paid_duly,radio_tv,3509.0,below_100,below_7y,4,female:divorced_or_married,guarantor,1,real_estate,25.0,none,own,1,skilled_official,1,no,yes,good
no_cheking_acc,36,risky_acc_or_curr_loan_other,car_used,5711.0,above_1000,above_7y,4,male:single,none,2,car_or_other,38.0,none,own,2,management_or_self_emp,1,yes,yes,good
